Date,EloRating,Result,Moves
24/02/24,951,Ady13messi won on time,g1f3 e7e5 e2e4 b8c6 b1c3 d7d6 h2h3 g8f6 f1c4 g7g6 f3g5 c8e6 g5e6 f7e6 c4e6 d8e7 e6c4 e8c8 e1g1 c8b8 d2d3 c6d4 c3a4 b7b6 c2c3 d4c6 c4b5 c6a5 c3c4 d8c8 b2b4 c7c6 b5a6 a5b7 c1e3 c6c5 b4c5 d6c5 d1b3 e7c7 e3g5 f8e7 f1b1 h7h6 g5e3 f6d7 b3c2 g6g5 b1b3 b7a5 b3b2 c8d8 a6b5 h6h5 c2b1 g5g4 b5d7 d8d7 a4c5 e7c5 e3c5 c7c5 b2b5 c5a3 b5e5 d7d3 b1b5 g4h3 g2h3 h8g8 g1h2 a3d6 c4c5 d6e5 h2h1 e5e4
24/02/24,942,Unoalboshkyz won on time,e2e4 e7e5 g1f3 b8c6 b1c3 d7d6 d2d3 c6d4 g2g3 d4f3 d1f3 g8f6 c1g5 f8e7 g5f6 e7f6 f1g2 e8g8 e1g1 c7c6 f3d1 b7b5 b2b3 b5b4 c3a4 c6c5 a4b2 c8b7 a2a3 b4a3 a1a3 d6d5 c2c4 d5c4 b2c4 a7a5 a3a1 f6e7 f2f4 e5f4 f1f4 e7d6 c4d6 d8d6 a1a4 f8d8 f4f3 b7c6 a4c4 h7h6 f3e3 a5a4 e4e5 d6e6 b3a4 c6g2 g1g2 e6c6 g2g1 c6e6 c4c5 e6h3 c5c4 h3e6 g1g2 f7f6 c4e4 f6e5 e4e5 e6a2 e3e2 a2f7 d3d4 g8h7 d1d3 h7g8 d4d5 f7b7 g2g1 a8a4 d5d6 a4a1 g1f2 b7b6 f2g2 d8d6 e5e8 g8f7 d3f5 d6f6 f5d7 f7g6 d7g4 g6h7 g4e4 f6g6 e4e5 a1g1 g2f3 g1f1 f3g2 f1g1 g2f3 g1f1 f3e4 b6b4 e5d4 b4d4 e4d4 g6d6 d4e3 d6f6 e3d2 f1f5 d2e1 f5d5 e2e3 h7g6 e8g8 d5g5 g8e8 g5c5
24/02/24,948,yataslevaroots won - game abandoned,e2e4 d7d5 e4d5 d8d5 b1c3 d5a5
24/02/24,949,Ady13messi won on time,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 a2a3 d7d6 h2h3 g7g6 f1b5 f8g7 b5c6 b7c6 d2d3 c6c5 c1g5 c8b7 e1g1 e8g8 c3e2 a7a5 c2c3 f8e8 d3d4 c5d4 c3d4 b7e4 d4e5 e4f3 g2f3 e8e5 f3f4 e5e8 a1c1 d8c8 e2d4 c8h3 d1f3 h3f3 d4f3 f6e4 g1g2 e4g5 f3g5 e8e2 c1c7 a8f8 b2b4 a5b4 a3b4 e2b2 c7b7 h7h6 g5e4 d6d5 e4d6 g7c3 b4b5 d5d4 f1c1 g6g5 d6e4 g5f4 e4c3 d4c3 c1c3 b2b4 g2f3 g8g7 f3e2 g7g6 e2d3 f8d8 d3c2 h6h5 c3f3 g6g5 c2c3 b4b1 c3c2 b1b4 c2c3 b4b1 b7f7 d8c8 c3d4 b1b5 f7g7 g5f5 g7f7 f5g6 f3f4 c8d8 d4e3 b5b3 e3e2 b3b2 e2f1 b2b1 f1g2 d8g8 g2f3 b1b3 f3e4 g8e8 e4d5 b3b5 d5c6 b5g5 f7f6 g6g7 f6f7 g7h6 f4f6 g5g6 f6g6 h6g6 f7c7 e8e6 c6b7 e6f6 f2f3 f6f3 c7c6 f3f6 c6c3 g6g5 b7c7 f6f5 c7d7 f5f4 d7e6 g5g4 e6e5 h5h4
25/02/24,934,mrposch won by resignation,e2e4 c7c6 g1f3 d7d5 b1c3 d5d4 c3e2 c6c5 b2b3 c8g4 e2g3 d8b6 c1b2 g8f6 f1e2 g4f3 e2f3 e7e5 e1g1 f8e7 c2c3 d4c3 d2c3 b8c6 c3c4 c6d4 b2d4 c5d4 g3f5 e8c8 f5e7 c8b8 e7f5 d4d3 f5g7 h8g8 g7f5 d3d2 f5e7 g8e8 e7d5 f6d5 e4d5 b6d4 g2g3 e5e4 f3g2 e4e3 f2e3 d4e3 g1h1 e3c3 f1f7 e8e1 d1e1 d2e1q a1e1 c3e1 f7f1 e1d2 f1a1 d8e8 h2h4 e8e2 a1g1 d2e3 g3g4 e3g3 d5d6 g3h4
25/02/24,925,Game drawn by repetition,g2g3 e7e5 f1g2 b8c6 b2b3 d7d6 c1b2 c8d7 e2e3 g8f6 g1e2 g7g6 e1g1 f8g7 d2d3 e8g8 b1d2 a8b8 d3d4 e5d4 e2d4 c6d4 b2d4 b7b6 d2e4 f6e4 g2e4 d7c8 c2c4 c8b7 d1d3 b7e4 d3e4 f8e8 e4d3 c7c5 d4c3 a7a5 a2a4 f7f5 f2f4 e8e4 a1e1 d8d7 h2h3 b8e8 g3g4 d7c6 g4f5 e4e3 e1e3 e8e3 d3e3 g7c3 e3c3 g6f5 c3g3 g8h8 g3g5 c6e4 g5f6 h8g8 f6d6 e4e3 f1f2 e3e1 f2f1 e1e3 g1h1 e3e4 h1h2 e4e2 h2g1 e2e3
25/02/24,933,Ady13messi won by checkmate,e2e4 e7e5 g1f3 b8c6 f1c4 d7d6 d2d3 g8f6 f3g5 c8e6 c4e6 f7e6 g5e6 d8e7 e6f8 e7f8 e1g1 f8e7 b1c3 e8g8 c1g5 c6d4 c3e2 c7c5 e2d4 e5d4 f1e1 e7e5 f2f4 e5e7 e4e5 d6e5 e1e5 e7d6 g5f6 d6f6 d1h5 f6f4 e5e1 f4f2 g1h1 a8e8 h5d1 e8e1 d1e1 f2c2 e1e6 g8h8 g2g3 c2d3 a1e1 h7h6 e1e5 d3f3 h1g1 f3f1
25/02/24,941,Ady13messi won - game abandoned,e2e4 d7d6 g1f3 b8d7 b1c3 a7a6 d2d3 b7b5 g2g3 c8b7 f1g2 g7g6 b2b3 f8g7 c1b2 g8f6 d3d4 e8g8 e1g1 d8c8 f1e1 f8e8 e4e5 d6e5 d4e5 f6g4 e5e6 f7e6 e1e6 a8b8 e6e1 d7f8 a1b1 b7f3 g2f3 g4f6 f3g2 f6d7 c3d5 c8d8 b2g7 g8g7 d1d4 e7e5 d4c3 c7c5 d5e3 b8c8 h2h4 d7f6 b1d1 d8b6 e3d5 f6d5 d1d5 g7g8 d5e5 e8e5 e1e5 b6f6 g2d5 g8g7 e5e7
25/02/24,949,ALFREDO-MC won by resignation,c2c4 b8c6 b1c3 g8f6 e2e3 e7e5 f1d3 d7d6 d3b1 g7g6 g1f3 f8g7 f3g5 b7b6 e1g1 c8b7 f2f3 d8d7 a2a3 e8c8 a3a4 c8b8 c3b5 h7h6 g5h3 c6b4 a4a5 c7c5 a5b6 a7b6 h3f2 b7c6 d1a4 c6b5 c4b5 d7b7 f2e4 f6e4 b1e4 d6d5 e4b1 b8c7 a4a7 b7a7 a1a7 c7b8 a7f7 h8g8 d2d3 g6g5 c1d2 d5d4 e3e4 d8c8 d2b4 c5b4 b1a2 c8c7 f7c7 b8c7 a2g8
25/02/24,941,Brady_Ma won by checkmate,e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 f3g5 d7d5 e4d5 f6d5 d1f3 d8g5 c4d5 g5e7 d5c6 b7c6 f3c6 e7d7 c6a8 g7g6 a8e4 f8g7 b1c3 e8g8 e1g1 c7c5 d2d3 c8b7 e4e2 f7f5 f2f4 e5f4 c1f4 g7c3 b2c3 f8e8 e2f2 d7c6 a1e1 e8e1 f1e1 a7a5 f2e2 g8g7 e2e7 g7g8 e7e8 g8g7 e1e7 g7f6 e8f7
25/02/24,932,sarthak_omg won by resignation,e2e4 e7e5 g1f3 d7d6 b1c3 b8c6 d2d3 g8f6 c1g5 c8g4 g5f6 g4f3 f6d8 f3d1 c3d1 a8d8 g2g3 c6d4 a1c1 c7c5 d1c3 f8e7 f1g2 e8g8 e1g1 b7b6 c3d5 d8e8 c2c4 d4e2 g1h1 e2c1 f1c1 e7g5 c1c2 e8b8 b2b4 a7a5 b4c5 b6c5 a2a4 b8b1 g2f1 b1f1 h1g2
26/02/24,934,antoine128456789 won by resignation,d2d4 d7d5 c1f4 b8c6 g1f3 g8f6 e2e3 e7e6 f1d3 b7b6 c2c4 g7g6 c4d5 d8d5 b1c3 d5d8 e1g1 f8g7 c3e4 f6e4 d3e4 e8g8 e4c6 a8b8 a1c1 c8b7 c6b7 b8b7 c1c3 f7f6 d1c2 f8f7 f1c1 e6e5 d4e5 f6e5 f3e5 g7e5 f4e5 c7c5 b2b4 f7e7 e5f4 e7e8 b4c5 b6c5 c3c5 a7a5 f4c7 d8e7 c2c4 g8g7 c7e5 g7h6 e5f4 g6g5 f4g5 e7g5 c5g5 h6g5 c4d5
26/02/24,926,Game drawn by stalemate,e2e4 g7g6 g1f3 e7e6 b1c3 f7f5 d2d3 f5e4 d3e4 b8c6 g2g3 d7d5 e4d5 e6d5 f1g2 c8e6 e1g1 d8f6 f1e1 f6e7 g2h3 c6d8 h3e6 d8e6 c3d5 e7d6 d5c3 d6d1 e1d1 f8d6 b2b3 g8f6 c1b2 e8g8 c3d5 f6d5 d1d5 f8f3 g1g2 a8f8 a1e1 f3f2 g2h3 e6g5 d5g5 f2c2 b2e5 d6e5 g5e5 f8f2 e5e7 f2h2 h3g4 h7h5 g4g5 c2g2 e1e3 g2a2 e7c7 a2a5 g5g6 a5a6 g6f5 h2f2 f5e4 a6e6 e4d3 e6d6 d3c3 d6c6 c7c6 b7c6 b3b4 g8f7 c3c4 f2c2 e3c3 c2c3 c4c3 f7f6 c3c4 f6g5 c4c5 g5g4 c5c6 g4g3 c6b7 h5h4 b7a7 h4h3 b4b5 h3h2 b5b6 h2h1q b6b7 h1a1 a7b8 a1b2 b8c8 b2c3 c8b8 c3b4 b8a8 b4a5 a8b8 a5b6 b8c8 b6c6 c8b8 g3f4 b8a8 c6a6 a8b8 f4e5 b8c8 a6c6 c8b8 e5d6 b8a7 c6a4 a7b8 d6d7
26/02/24,925,560557orlandoramirez won - game abandoned,e2e4 e7e5
27/02/24,942,Agoston28 won by resignation,e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 b5c6 b7c6 e1g1 c6c5 d2d3 g8f6 c1g5 g7g6 b1d2 f8g7 a2a3 a7a5 f1e1 e8g8 h2h3 d8d7 a1b1 a8b8 d2c4 a5a4 b2b3 a4b3 c2b3 c8a6 g1h1 a6c4 d3c4 h7h6 g5h4 g6g5 h4g3 d7c6 f3d2 b8a8 a3a4 a8b8 b1a1 h6h5 a4a5 h5h4 g3h2 f6h5 g2g3 g7h8 g3h4 g5h4 e1g1 h8g7 d1h5 c6d7 h5g5 f7f6 g5h4 c7c6 g1g2 d6d5 a1g1 f8f7 e4d5 c6d5 g1d1 d5c4 b3c4 d7c6 h1g1 b8a8 d2b3 c6a4 h4g3 a4c4 g3d3 c4e6 a5a6 a8a6 b3c5 e6c6 c5a6
27/02/24,951,siki797 won by resignation,e2e4 e7e5 d1f3 b8c6 c2c3 g8f6 f1d3 g7g6 d3c4 f8g7 d2d3 b7b6 c1g5 e8f8 g1h3 d7d6 e1g1 c8h3 f3h3 c6a5 c4d5 d8c8 d5a8 c8h3 g2h3 f8e7 a8d5 h8e8 g5f6 g7f6 f2f3 e7f8 b1a3 f8g8 a3b5 c7c6 d5c6 a5c6 b5d6 e8d8 d6b5 d8d3 a1d1 d3d1 f1d1 g8g7 g1g2 f6g5 g2g3 g5f4 g3g2 a7a6 b5d6 b6b5 d1d5 b5b4 c3c4 c6d4 c4c5 b4b3 a2b3 d4b3 c5c6 b3d4 c6c7
27/02/24,943,Ady13messi won by checkmate,e2e4 e7e5 g1f3 d7d6 b1c3 c8g4 d2d3 g4f3 d1f3 d8f6 f3f6 g8f6 g2g3 b8c6 f1g2 c6d4 e1g1 e8c8 c3d5 f6d5 e4d5 f7f5 c2c4 d4e2 g1h1 e2c1 a1c1 f8e7 b2b4 h7h5 a2a4 g7g5 b4b5 f5f4 a4a5 f4g3 f2g3 h5h4 f1f3 h4g3 f3g3 e7f6 a5a6 b7b6 c1f1 f6g7 g3g5 g7h6 g5g4 h6f4 h2h3 h8h6 g2e4 d8h8 f1f3 c8d7 g4g7 d7d8 h1g2 h6h4 g7g4 h4h6 h3h4 h6h4 g4h4 h8h4 f3h3 h4g4 g2f3 g4g1 h3h8 d8e7 h8h7 e7f6 h7c7 g1f1 f3e2 f1c1 c7a7 c1c2 e2f3 f6g5 a7b7 g5h4 b7h7 h4g5 a6a7 c2a2 h7b7 g5h4 b7b6 a2a7 b6d6 h4h3 e4f5 h3h2 d6d8 h2g1 d8h8 g1f1 h8h1
27/02/24,935,mehdijafariii won by resignation,e2e4 e7e5 g1f3 b8c6 f1b5 d7d6 b5c6 b7c6 d2d4 e5d4 f3d4 c6c5 d4c6 d8d7 c6a5 g8f6 e1g1 g7g6 c1g5 f8g7 c2c3 e8g8 d1d2 c8b7 f2f3 a8b8 g5h6 g7h6 d2h6 f6h5 a5c4 b7a6 b2b3 a6c4 b3c4 b8b7 b1d2 c7c6 f1d1 f7f5 e4f5 f8f5 d2e4 d6d5 e4c5 d7g7 h6g7 g8g7 c5b7 d5c4 d1d7 g7h6 b7d6 f5d5 d6f7 h6g7 d7d5 g7f7
27/02/24,925,Ady13messi won by checkmate,e2e4 e7e6 g1f3 f7f6 b1c3 c7c6 d2d3 b7b6 g2g3 c8b7 f1g2 g7g5 b2b3 h7h5 c1b2 g5g4 f3h4 f8h6 h4g6 h8h7 e4e5 g8e7 g6e7 d8e7 e5f6 e7f6 g2e4 h7f7 e1g1 d7d5 e4g2 d5d4 c3e4 f6g7 e4d6 e8d7 d6f7 g7f7 b2d4 c6c5 g2b7 c5d4 b7a8 b8c6 a8c6 d7c6 d1e2 h6g7 e2e4 c6d6 f2f3 h5h4 f3g4 f7e7 e4f4 e6e5 f4f5 h4g3 h2g3 b6b5 a2a4 b5a4 a1a4 d6d5 a4a5 d5d6 f5g6 d6d7 f1f7 e7f7 g6f7 d7d6 f7g7 a7a6 g7g6 d6e7 a5a6 e5e4 a6a7 e7f8 g6e4 f8g8 e4a8
27/02/24,911,ABASBASRI won by checkmate,e2e4 e7e5 f1c4 b8c6 c4f7 e8f7 f2f4 g8f6 d2d3 d7d6 g1f3 e5f4 c2c3 c8g4 d1b3 d6d5 f3g5 f7e8 e1g1 d5e4 b3f7
27/02/24,919,Ady13messi won by resignation,e2e4 a7a6 g1f3 d7d6 b1c3 g8f6 d2d3 c8g4 g2g3 d8d7 f1g2 b8c6 b2b3 c6e5 c1b2 e5f3 g2f3 g4h3 h1g1 f6g4 f3g4 h3g4 d1d2 g4f3 d2e3 d7g4 c3d5 e8c8 e1d2 g7g6 b2h8 h7h5 h8b2 f8g7 d5e7 c8d7 b2g7 d8e8 e7d5 f7f5 d5f6 d7c6 f6g4
27/02/24,905,Ady13messi won by checkmate,e2e4 e7e5 d1h5 b8c6 f1c4 g7g6 h5f3 g8f6 c2c3 f8g7 d2d3 d7d6 c1g5 c6a5 b1a3 a5c4 a3c4 b7b6 g1e2 c8b7 d3d4 e5d4 e2d4 b7e4 f3e3 d6d5 d4b5 e8g8 f2f3 e4f5 e1c1 f8e8 e3f4 d8d7 g5f6 g7f6 b5c7 f6e5 c4e5 d7c7 d1d5 a8d8 h1d1 d8d5 d1d5 f7f6 d5d7 c7e5 f4e5 e8e5 d7a7 e5e1 c1d2 e1b1 b2b3 b1b2 d2c1 b2g2 a7b7 g2h2 b7b6 g8g7 b6b4 h2c2 c1d1 c2c3 a2a4 c3f3 a4a5 f3d3 d1c2 d3d4 c2c3 d4b4 c3b4 f5e4 b4c5 f6f5 b3b4 h7h5 c5d4 h5h4 d4e3 h4h3 b4b5 h3h2 a5a6 h2h1q b5b6 h1f3 e3d4 f3d3 d4c5 d3a6 c5d6 a6b6 d6e7 b6f6 e7e8 e4c6
27/02/24,917,Ady13messi won - game abandoned,e2e4 e7e5 g1f3 d7d6 b1c3 g8f6 d2d3 f8e7 c1g5 e8g8 g5f6 e7f6 c3d5 b8c6 g2g3 c8e6 c2c4 e6d5 e4d5 c6d4 f3d4 e5d4 f1g2 f8e8 g2e4 c7c6 e1g1 c6d5 e4d5 e8f8 f1e1 d8a5 a2a3 b7b5 b2b4 a5b6 a3a4 a7a6 a4b5 a6b5 a1a8 f8a8 d1b3 a8f8 c4b5 b6b5 d5c4 b5b6 b4b5 f6g5 f2f4 g5d8 e1e4 b6a7 b3b2 d8f6 b5b6 a7b7 b2b3 f8b8 g3g4 g8f8 g4g5 b7b6 b3b6 b8b6 g5f6 b6b1 g1g2 g7g6 e4d4 b1b2 g2f3 b2b6 h2h4
28/02/24,898,slawok123 won by resignation,g2g3 e7e5 f1g2 b8c6 f2f4 e5f4 g3f4 g7g6 c2c3 f8g7 d2d4 b7b6 b2b4 c8b7 b4b5 c6d4 g2b7 a8b8 b7g2 d4b5 c1b2 g8f6 a2a4 b5d6 g1f3 e8g8 c3c4 d6c4 f3e5 c4b2 d1c2 d7d6 e5c6 d8d7 c6b8 f8b8 a1a2 b2a4 c2a4 c7c5 a4d7 f6d7 b1c3 g7c3 e1f1 c3g7 a2a7 d7f6 f1f2 f6g4 f2f3 g4h6 h1d1 b8d8 d1b1 b6b5 b1b5 h6f5 b5b7 f5h6 f3g3 h6f5 g3g4 d6d5 e2e4 d5e4 g2e4 f5d6 b7d7 d8d7 a7d7 d6e4 d7d8 g7f8 g4f3 e4f6 d8c8 f6h5 f3g4 g8g7 f4f5 h5f6 g4g5 g6f5 g5f5 h7h5 c8a8
28/02/24,913,Ady13messi won by resignation,e2e4 d7d5 g1f3 c8g4 d2d3 g8f6 e4d5 f6d5 f1e2 h7h5 b2b3 b8c6 c1b2 d5b4 b1c3 c6d4 f3d4 d8d4 e2g4 d4g4 d1g4 b4c2 e1d2 h5g4 d2c2 e8c8 a1d1 e7e6 c2b1 f8b4 c3e4 f7f5 e4g5 h8f8 b2g7 f8e8 d3d4 d8d7 g7e5 b4d6 e5f6 b7b6 h1e1 d6f4 g5e6 f4h2 g2g3 f5f4 f6h4 f4g3 h4g3 h2g3 f2g3 c7c5 d4d5 c8b7 e1e4 b7a6 e4g4 a6b5 a2a4 b5a5 g4c4 e8c8 g3g4 a7a6 g4g5 b6b5 a4b5 a6b5 c4c5 c8c5 e6c5 d7g7 d1g1 a5b6 b3b4 b6c7 b1b2 c7d6 g5g6 d6d5 b2c3 d5d6 c3d4 d6c6 d4e5 c6b6 e5f6 g7a7 g6g7 b6c6 g7g8q
28/02/24,907,bipin12221 won - game abandoned,e2e4 e7e6 g1f3 c7c6 b1c3 d8b6 d2d3 c6c5 b2b3 b8c6 c1b2 f7f6 g2g3 c6d4 c3a4 b6c7 f3d4 c5d4 b2d4 b7b5 a4c3 f8b4 d1d2 e6e5 d4a7 b4c3
01/03/24,913,Ady13messi won by checkmate,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d3 d7d5 c1g5 d5d4 g5f6 d8f6 c3d5 f6d8 c2c4 c6b4 a2a3 b4d5 e4d5 c7c6 f3e5 c6d5 g2g3 d5c4 d3c4 d8d6 e5f3 c8g4 f1g2 g4f3 g2f3 e8c8 e1g1 d4d3 f3d5 f7f6 d1d3 c8b8 a3a4 g7g6 a4a5 f8g7 a5a6 b7b6 a1d1 d6c5 b2b3 c5a5 d1a1 a5c5 f1b1 f6f5 b3b4 c5d6 a1a2 f5f4 b1d1 f4g3 f2g3 d6e5 d1e1 e5e1 g1g2 h8f8 g2h3 g6g5 d3h7 g7e5 h7b7
01/03/24,904,Ady13messi won by resignation,e2e4 e7e5 f2f4 e5f4 g1f3 b8c6 b1c3 g7g6 d2d4 f8g7 e4e5 b7b6 c1f4 c8b7 d1d2 d8e7 e1c1 e8c8 f4g5 f7f6 e5f6 g7f6 g5f6 e7f6 g2g4 c8b8 g4g5 f6e6 d1e1 e6f7 f1g2 d8e8 e1e8 f7e8 h1e1 e8f7 f3e5 c6e5 d4e5 b7g2 d2g2 g8e7 c3b5 f7d5 b5c3 d5g2
01/03/24,911,Ady13messi won by checkmate,e2e4 e7e5 d1f3 b8c6 f1c4 g8f6 d2d3 c6d4 f3d1 g7g6 c2c3 d4c6 d1f3 f8g7 h2h4 c6a5 c4b5 c7c6 b5a4 b7b5 a4c2 d7d5 b2b4 d5e4 d3e4 a5c4 c2b3 c8g4 f3g3 d8d7 f2f3 g4e6 c1g5 c4b2 b3e6 d7e6 b1d2 b2d3 e1f1 e8g8 g1e2 c6c5 b4c5 d3c5 a2a4 c5a4 g5f6 g7f6 f3f4 e5f4 e2f4 e6e7 h4h5 a4c3 h5g6 f7g6 f4g6 h7g6 g3g6 e7g7 g6g7 g8g7 a1e1 f6h4 f1g1 h4e1 d2f3 c3e2 g1f1 e2g3 f1e1 g3h1 e1e2 a8e8 e2e3 h1g3 f3d4 e8e4 e3d3 b5b4 d3c2 f8f2 c2d3 f2g2 d4c6 b4b3 c6b4 b3b2 b4d5 b2b1q d3c3 b1c2
01/03/24,918,Ady13messi won by resignation,e2e4 d7d5 e4d5 d8d5 b1c3 d5e6 f1e2 b8c6 g1f3 e6d7 d2d3 g8f6 b2b3 e7e5 c1b2 c6d4 f3d4 e5d4 c3e4 f6e4 d3e4 c7c5 a2a4 g7g6 e2b5 d7b5 a4b5 f8g7 e1g1 e8g8 g2g3 f8e8 f1e1 a7a6 b5a6 b7a6 a1a5 e8e5 c2c3 c8b7 c3d4 c5d4 a5e5 g7e5 b2d4 e5d4 d1d4 a8c8 b3b4 b7c6 e4e5 c6b7 e5e6 c8e8 h2h4 f7f5 e6e7 g8f7 d4c4 f7f6 c4e6 f6g7 e6d7 g7f7 d7b7 h7h5 b7a6 e8e7 e1e7 f7e7 b4b5
01/03/24,924,mhzmark19 won by resignation,e2e4 d7d5 g1f3 d5e4 f3g1 g8f6 b1c3 b8c6 d2d3 e4d3 f1d3 e7e5 g2g3 f8b4 c1d2 b4c3 d2c3 c8g4 g1e2 e8g8 e1g1 d8d7 f2f3 g4f5 f3f4 e5f4 e2f4 f5d3 f4d3 a8d8 c3f6 g7f6 f1f6 c6e5 d3e5 d7d1 a1d1 d8d1 g1g2 g8g7 f6f2 f8d8 f2f7 g7g8 f7c7 d1d2 g2h3 d8e8 e5f3 d2f2 h3g4 e8e2 c7b7 e2c2 b7a7 c2b2 a2a4 b2a2 a4a5 a2a3 f3e5 f2a2 a7a8 g8g7 a8a7 g7f6 e5d7 f6e6 d7c5 e6d5 c5b7 d5c6 b7d8 c6b5 a7h7 a3a5 d8e6 a2a4 e6f4 b5c6 h7h6 c6d7 h6h7 d7e8 h2h4 a4a1 h4h5 a1g1 h5h6 a5a3 h7h8 e8f7 h6h7 g1g3 g4f5 a3a5 f5e4 g3g4 e4f3 g4g1 f4e2 a5f5 e2f4 g1f1 f3g4 f1f4 g4g3 f4f3 g3g2 f3f2
01/03/24,916,Ady13messi won - game abandoned,d2d4 d7d5 g1f3 b8c6 e2e3 g8f6 f1b5 e7e6 b1c3 c8d7 e1g1 f8b4 a2a3 b4c3 b2c3 f6e4 d1d3 f7f5 b5c6 d7c6 f3e5 c6d7 f2f3 e4d6 a3a4 e8g8 a4a5 b7b6 c1a3 d7c8 a5b6 c7b6 a3d6 d8d6 a1a3 d6a3 f3f4 a3d6 f1f3 a7a5 f3g3 c8a6 d3d1 a8c8 d1h5 c8c3 h2h3 c3c2 g1h2 a6e2 h5g5 d6e7 e5c6 e7g5 g3g5 a5a4 c6e7 g8f7 e7c6 a4a3 c6e5 f7f6
01/03/24,906,Ady13messi won by resignation,e2e4 e7e5 f1c4 b8c6 d2d3 g8f6 g1f3 g7g6 a2a3 f8g7 h2h3 b7b6 c1g5 c8b7 b1c3 c6d4 f3d4 e5d4 g5f6 g7f6 c3d5 b7d5 c4d5 a8b8 e1g1 e8g8 d1d2 c7c5 c2c3 d7d6 d5b3 a7a5 c3c4 f6g7 a3a4 f7f5 f1e1 f5e4 e1e4 g7e5 d2g5 d8g5 e4h4 g5h4
02/03/24,908,Ghosttoshow won by resignation,e2e4 d7d5 g1f3 d5e4 f3g1 g8f6 b1c3 e7e6 d2d3 f8b4 f1e2 b4c3 b2c3 e8g8 d3e4 d8d1 e2d1 f6e4 d1f3 e4c3 c1b2 c3d5 f3d5 e6d5 g1f3 c7c6 e1g1 c8g4 f3d4 c6c5 d4b5 a7a6 b5c7 a8a7 c7d5 b8c6 g2g3 g4f3 d5e7 g8h8 e7c6 f3c6 c2c4 h7h6 f2f4 a7a8 f4f5 a8d8 f5f6 g7g6 g3g4 d8d2 b2c3 d2g2 g1h1 g2c2 h1g1 c2c3 h2h4 c3g3 g1f2 g3g4 h4h5 g4c4 h5g6 f7g6 f2e3 c4c3 e3d2 c3f3 f1f3 c6f3 a1f1 f8f6 d2e3 h8g7 f1f3 f6f3 e3f3 g7f6 f3f4 c5c4 f4e3 f6f5 e3d4 b7b5 d4c3 g6g5
03/03/24,917,Ady13messi won by resignation,e2e4 e7e5 g1f3 b8c6 b1c3 g8f6 d2d3 f8b4 c1g5 e8g8 g5f6 d8f6 g2g3 h7h6 f1g2 d7d6 e1g1 b4c3 b2c3 a7a5 c3c4 a5a4 a2a3 c6d4 f3d4 e5d4 f2f4 g7g6 f4f5 b7b6 f5g6 f6g6 f1f4 c8b7 g2f3 g8h7 f3h5 g6e6 a1b1 a8e8 b1b5 d6d5 h5g4 e6g6 g4f5
03/03/24,923,Johntrauss79 won by resignation,d2d4 d7d5 e2e3 b8c6 c2c4 g8f6 c4d5 f6d5 b1c3 d5c3 b2c3 e7e6 g2g3 b7b6 f1g2 c8b7 g1e2 a8b8 e1g1 g7g6 a2a3 f8g7 c1b2 e8g8 a1c1 c6a5 c3c4 b7g2 g1g2 a5c6 b2c3 e6e5 d4d5 c6a5 c3b4 c7c5 b4a5 b6a5 f2f3 f7f5 e3e4 f5e4 f3e4 f8f1 d1f1 d8f8 f1d1 g7h6 c1b1 b8b1 d1b1 h6e3 b1f1 f8f1 g2f1 e3d4 f1g2 g8f7 g2f3 f7f6 f3g4 a5a4 h2h4 h7h5 g4f3 f6e7 g3g4 h5g4 f3g4 e7f6 h4h5 g6h5 g4h5 f6f7 h5g5 f7e7 g5f5 e7d6 f5f6 d6c7 f6e6 c7d8 e6d6 d4b2 d6c5 b2a3 c5b5 a3b2 b5a4 b2d4 e2d4 e5d4 a4b3 d8d7 b3c2 d7d6 c2d3 d6c5 e4e5 a7a5 e5e6 c5d6 d3d4 a5a4 e6e7 d6e7 d4c3 e7d6 c3b4 d6e5 b4a4 e5d4 a4b5 d4c3 b5c6
03/03/24,930,Ady13messi won on time,e2e4 c7c6 g1f3 e7e5 b1c3 f8c5 d2d3 g8f6 c1g5 c5f2 e1f2 d8b6 f2e1 f6g4 d1e2 f7f6 g5d2 e8g8 b2b3 d7d5 e4d5 e5e4 d3e4 c6c5 c3a4 b6c7 d2e3 b7b6 h2h3 c8a6 e2d2 g4e3 d2e3 a6f1 h1f1 b8a6 e1f2 f6f5 e4f5 a8e8 e3d3 a6b4 d3c4 c7d6 f2g1 g8h8 f1e1 e8d8 e1e6 d6g3 c4g4 g3c7 f5f6 g7g6 f3g5 b4c2 a1f1 c2e3 e6e3 d8d5 e3e7 c7c6 f6f7 d5d8 e7a7 c5c4 g5e6 c4b3 a2b3 d8d7 a7d7 c6d6 e6f8 d6d7 f8d7
